net_profit,net_pct,max_dd_pct,win_rate,sharpe,profit_factor,trades,largest_loss,leverage,capital_pct,max_trades,max_drawdown_pct,target_goal_value
175.33293744392353,74.92860574526647,10.780401910733527,68.75,10.412530451695273,3.3587847635587926,32,-20.33367533476603,5,18,4,10,15
128.85106001961145,55.06455556393652,14.90635267019047,70.37037037037037,9.840230145328192,2.846167994201326,27,-19.58659770781994,5,18,4,10,18
162.321101405272,69.36799205353505,15.515962516979535,71.875,9.669424530339485,2.8807560412029596,32,-29.319722147183796,5,18,4,12,12
166.43868342541936,71.12764248949544,12.749148026875606,68.75,9.86700369613714,3.0630317303961707,32,-19.616203555403246,5,18,4,12,15
37.42974610864104,15.995617995145745,22.353719694294796,58.620689655172406,3.8749547312272368,1.381740143176733,29,-23.793060884637043,5,18,4,12,18
259.21340278029925,110.77495845311932,9.012330291360925,81.08108108108108,14.502429894815135,3.597285299452297,37,-24.884207310195936,5,18,4,100,12
173.53641738306104,74.16086212951326,5.589526838688205,67.85714285714286,11.236264462974212,4.6202781042357985,28,-16.55696773079691,5,18,4,100,15
122.08832493973578,52.17449783749393,16.5018281890082,70.37037037037037,8.758646759157765,2.637654600033264,27,-24.421377704664586,5,18,4,100,18
187.35869184661695,80.06781702846878,8.752953957388582,72.41379310344827,10.741240905998682,3.3740274838397206,29,-20.933039970722014,5,22,3,10,12
94.82195553259726,40.52220321905865,14.153414900439898,66.66666666666666,6.460634636451107,1.9175725190924446,30,-25.190967209366182,5,22,3,10,15
159.7230157006347,68.25769901736525,11.333367438884402,66.66666666666666,8.211522923502795,2.592672580810409,30,-24.999831626703283,5,22,3,10,18
187.35869184661695,80.06781702846878,8.752953957388582,72.41379310344827,10.741240905998682,3.3740274838397206,29,-20.933039970722014,5,22,3,12,12
219.93038849383083,93.98734551018411,12.422810126258591,80.55555555555556,13.570161702715534,2.5730613711650236,36,-35.22643677527038,5,22,3,12,15
